chromosome,genomic_accession,start,end,strand,class,locus_tag,symbol,name,GeneID
3,CP075492.1,15435346,15441225,+,protein_coding,I4U23_015859,,,
3,CP075492.1,15441697,15443203,+,protein_coding,I4U23_015860,,,
3,CP075492.1,15443428,15444336,-,protein_coding,I4U23_015861,,,
3,CP075492.1,15446889,15448651,+,protein_coding,I4U23_015862,,,
3,CP075492.1,15453388,15455358,+,protein_coding,I4U23_015863,,,
3,CP075492.1,15456221,15457678,+,protein_coding,I4U23_015864,,,
3,CP075492.1,15458148,15459589,-,protein_coding,I4U23_015865,,,
3,CP075492.1,15460265,15461234,-,protein_coding,I4U23_015866,,,
3,CP075492.1,15461634,15462161,-,protein_coding,I4U23_015867,,,
3,CP075492.1,15463829,15464630,+,protein_coding,I4U23_015868,,,
3,CP075492.1,15464698,15465006,+,protein_coding,I4U23_015869,,,
3,CP075492.1,15465565,15467786,-,protein_coding,I4U23_015870,,,
3,CP075492.1,15469218,15470672,-,protein_coding,I4U23_015871,,,
3,CP075492.1,15470916,15473599,-,protein_coding,I4U23_015872,,,
3,CP075492.1,15473788,15475634,+,protein_coding,I4U23_015873,,,
3,CP075492.1,15475744,15477030,+,protein_coding,I4U23_015874,,,
3,CP075492.1,15479161,15482494,+,protein_coding,I4U23_015875,,,
3,CP075492.1,15482513,15485454,+,protein_coding,I4U23_015876,,,
3,CP075492.1,15485691,15488480,+,protein_coding,I4U23_015877,,,
3,CP075492.1,15488475,15490008,+,protein_coding,I4U23_015878,,,
3,CP075492.1,15490196,15490998,+,protein_coding,I4U23_015879,,,
3,CP075492.1,15492294,15493136,+,protein_coding,I4U23_015880,,,
3,CP075492.1,15493221,15496506,+,protein_coding,I4U23_015881,,,
3,CP075492.1,15496672,15498630,-,protein_coding,I4U23_015882,,,
3,CP075492.1,15506710,15507889,+,protein_coding,I4U23_015883,,,
3,CP075492.1,15508280,15511527,+,protein_coding,I4U23_015884,,,
3,CP075492.1,15514143,15515633,-,protein_coding,I4U23_015885,,,
3,CP075492.1,15516532,15517216,+,protein_coding,I4U23_015886,,,
3,CP075492.1,15518574,15522109,+,protein_coding,I4U23_015887,,,
3,CP075492.1,15522899,15525153,-,protein_coding,I4U23_015888,,,
3,CP075492.1,15528497,15529486,-,protein_coding,I4U23_015889,,,
3,CP075492.1,15530786,15531691,+,protein_coding,I4U23_015890,,,
3,CP075492.1,15535742,15536713,-,protein_coding,I4U23_015891,,,
3,CP075492.1,15540559,15541530,-,protein_coding,I4U23_015892,,,
3,CP075492.1,15543171,15543633,+,protein_coding,I4U23_015893,,,
3,CP075492.1,15544820,15545888,-,protein_coding,I4U23_015894,,,
3,CP075492.1,15546707,15550952,+,protein_coding,I4U23_015895,,,
3,CP075492.1,15555242,15556266,-,protein_coding,I4U23_015896,,,
3,CP075492.1,15558660,15559199,+,protein_coding,I4U23_015897,,,
3,CP075492.1,15560988,15564374,-,protein_coding,I4U23_015898,,,
3,CP075492.1,15565544,15565849,-,protein_coding,I4U23_015899,,,
3,CP075492.1,15577026,15578379,+,protein_coding,I4U23_015900,,,
3,CP075492.1,15584926,15585866,+,protein_coding,I4U23_015901,,,
3,CP075492.1,15586500,15588354,-,protein_coding,I4U23_015902,,,
3,CP075492.1,15588937,15590105,+,protein_coding,I4U23_015903,,,
3,CP075492.1,15591626,15596080,-,protein_coding,I4U23_015904,,,
3,CP075492.1,15598651,15599212,+,protein_coding,I4U23_015905,,,
3,CP075492.1,15599485,15600572,+,protein_coding,I4U23_015906,,,
3,CP075492.1,15600689,15601753,-,protein_coding,I4U23_015907,,,
3,CP075492.1,15603287,15605863,+,protein_coding,I4U23_015908,,,
3,CP075492.1,15607792,15608743,+,protein_coding,I4U23_015909,,,
3,CP075492.1,15610215,15610667,-,protein_coding,I4U23_015910,,,
3,CP075492.1,15611809,15613024,+,protein_coding,I4U23_015911,,,
3,CP075492.1,15615859,15616474,+,protein_coding,I4U23_015912,,,
3,CP075492.1,15618131,15623176,-,protein_coding,I4U23_015913,,,
3,CP075492.1,15625825,15627402,-,protein_coding,I4U23_015914,,,
3,CP075492.1,15627622,15629586,-,protein_coding,I4U23_015915,,,
3,CP075492.1,15630097,15631476,-,protein_coding,I4U23_015916,,,
3,CP075492.1,15631958,15632951,+,protein_coding,I4U23_015917,,,
3,CP075492.1,15633586,15634096,+,protein_coding,I4U23_015918,,,
3,CP075492.1,15639266,15642366,+,protein_coding,I4U23_015919,,,
3,CP075492.1,15644247,15644576,+,protein_coding,I4U23_015920,,,
3,CP075492.1,15645631,15647787,+,protein_coding,I4U23_015921,,,
3,CP075492.1,15648269,15649872,+,protein_coding,I4U23_015922,,,
3,CP075492.1,15650829,15652358,+,protein_coding,I4U23_015923,,,
3,CP075492.1,15654882,15656517,+,protein_coding,I4U23_015924,,,
3,CP075492.1,15657946,15658804,-,protein_coding,I4U23_015925,,,
3,CP075492.1,15659690,15660481,+,protein_coding,I4U23_015926,,,
3,CP075492.1,15661405,15663277,+,protein_coding,I4U23_015927,,,
3,CP075492.1,15663850,15664413,+,protein_coding,I4U23_015928,,,
3,CP075492.1,15664510,15664996,+,protein_coding,I4U23_015929,,,
3,CP075492.1,15665329,15672250,+,protein_coding,I4U23_015930,,,
3,CP075492.1,15676481,15676894,-,protein_coding,I4U23_015931,,,
3,CP075492.1,15678384,15678884,+,protein_coding,I4U23_015932,,,
3,CP075492.1,15679405,15680176,+,protein_coding,I4U23_015933,,,
3,CP075492.1,15680811,15681685,+,protein_coding,I4U23_015934,,,
3,CP075492.1,15682716,15683757,+,protein_coding,I4U23_015935,,,
3,CP075492.1,15684252,15685593,+,protein_coding,I4U23_015936,,,
3,CP075492.1,15686503,15691287,-,protein_coding,I4U23_015937,,,
3,CP075492.1,15692124,15692300,-,protein_coding,I4U23_015938,,,
3,CP075492.1,15693256,15694336,+,protein_coding,I4U23_015939,,,
3,CP075492.1,15694361,15694627,+,protein_coding,I4U23_015940,,,
3,CP075492.1,15695687,15696274,-,protein_coding,I4U23_015941,,,
3,CP075492.1,15708860,15709653,+,protein_coding,I4U23_015942,,,
3,CP075492.1,15710217,15710408,+,protein_coding,I4U23_015943,,,
3,CP075492.1,15711058,15712761,-,protein_coding,I4U23_015944,,,
3,CP075492.1,15718348,15719157,-,protein_coding,I4U23_015945,,,
3,CP075492.1,15722119,15723603,-,protein_coding,I4U23_015946,,,
3,CP075492.1,15724610,15724680,+,tRNA,I4U23_015947,,,
3,CP075492.1,15724970,15725875,-,protein_coding,I4U23_015948,,,
3,CP075492.1,15726604,15728501,+,protein_coding,I4U23_015949,,,
3,CP075492.1,15729431,15730806,+,protein_coding,I4U23_015950,,,
3,CP075492.1,15730160,15733379,-,protein_coding,I4U23_015951,,,
3,CP075492.1,15734974,15735561,+,protein_coding,I4U23_015952,,,
3,CP075492.1,15736625,15737406,+,protein_coding,I4U23_015953,,,
3,CP075492.1,15738808,15739497,+,protein_coding,I4U23_015954,,,
3,CP075492.1,15739520,15741454,+,protein_coding,I4U23_015955,,,
3,CP075492.1,15744887,15746921,+,protein_coding,I4U23_015956,,,
3,CP075492.1,15753039,15753210,-,protein_coding,I4U23_015957,,,
3,CP075492.1,15762672,15763343,-,protein_coding,I4U23_015958,,,
3,CP075492.1,15763409,15768318,-,protein_coding,I4U23_015959,,,
3,CP075492.1,15774525,15775197,+,protein_coding,I4U23_015960,,,
3,CP075492.1,15776747,15777801,-,protein_coding,I4U23_015961,,,
3,CP075492.1,15779277,15780292,+,protein_coding,I4U23_015962,,,
3,CP075492.1,15780356,15783141,-,protein_coding,I4U23_015963,,,
3,CP075492.1,15783595,15785014,+,protein_coding,I4U23_015964,,,
3,CP075492.1,15785587,15786353,+,protein_coding,I4U23_015965,,,
3,CP075492.1,15787351,15787653,-,protein_coding,I4U23_015966,,,
3,CP075492.1,15787910,15789372,+,protein_coding,I4U23_015967,,,
3,CP075492.1,15795072,15796031,+,protein_coding,I4U23_015968,,,
3,CP075492.1,15796551,15798897,-,protein_coding,I4U23_015969,,,
3,CP075492.1,15801519,15802695,-,protein_coding,I4U23_015970,,,
3,CP075492.1,15802957,15803967,+,protein_coding,I4U23_015971,,,
3,CP075492.1,15804874,15806003,+,protein_coding,I4U23_015972,,,
3,CP075492.1,15808950,15810808,+,protein_coding,I4U23_015973,,,
3,CP075492.1,15810935,15811873,+,protein_coding,I4U23_015974,,,
3,CP075492.1,15816766,15818671,+,protein_coding,I4U23_015975,,,
3,CP075492.1,15818839,15822645,-,protein_coding,I4U23_015976,,,
3,CP075492.1,15823578,15826212,-,protein_coding,I4U23_015977,,,
3,CP075492.1,15826584,15827545,+,protein_coding,I4U23_015978,,,
3,CP075492.1,15827613,15830651,-,protein_coding,I4U23_015979,,,
3,CP075492.1,15831539,15832570,+,protein_coding,I4U23_015980,,,
3,CP075492.1,15832810,15833073,-,protein_coding,I4U23_015981,,,
3,CP075492.1,15834386,15835714,+,protein_coding,I4U23_015982,,,
3,CP075492.1,15835552,15836774,-,protein_coding,I4U23_015983,,,
3,CP075492.1,15836957,15837323,-,protein_coding,I4U23_015984,,,
3,CP075492.1,15840104,15842875,+,protein_coding,I4U23_015985,,,
3,CP075492.1,15843884,15844166,+,protein_coding,I4U23_015986,,,
3,CP075492.1,15844643,15845307,-,protein_coding,I4U23_015987,,,
3,CP075492.1,15846414,15847888,-,protein_coding,I4U23_015988,,,
3,CP075492.1,15848208,15849616,-,protein_coding,I4U23_015989,,,
3,CP075492.1,15850816,15852066,+,protein_coding,I4U23_015990,,,
3,CP075492.1,15852984,15855040,+,protein_coding,I4U23_015991,,,
3,CP075492.1,15855664,15859835,+,protein_coding,I4U23_015992,,,
3,CP075492.1,15870294,15873908,+,protein_coding,I4U23_015993,,,
3,CP075492.1,15874231,15875889,+,protein_coding,I4U23_015994,,,
3,CP075492.1,15875887,15876902,-,protein_coding,I4U23_015995,,,
3,CP075492.1,15881488,15882408,+,protein_coding,I4U23_015996,,,
3,CP075492.1,15883225,15886536,-,protein_coding,I4U23_015997,,,
3,CP075492.1,15886792,15887109,+,protein_coding,I4U23_015998,,,
3,CP075492.1,15887470,15887968,-,protein_coding,I4U23_015999,,,
3,CP075492.1,15888506,15891357,+,protein_coding,I4U23_016000,,,
3,CP075492.1,15892550,15893120,-,protein_coding,I4U23_016001,,,
3,CP075492.1,15903312,15904283,-,protein_coding,I4U23_016002,,,
3,CP075492.1,15906980,15909592,+,protein_coding,I4U23_016003,,,
3,CP075492.1,15929375,15933926,-,protein_coding,I4U23_016004,,,
3,CP075492.1,15936025,15937732,-,protein_coding,I4U23_016005,,,
3,CP075492.1,15938733,15942873,+,protein_coding,I4U23_016006,,,
3,CP075492.1,15944671,15945946,-,protein_coding,I4U23_016007,,,
3,CP075492.1,15962213,15962638,+,protein_coding,I4U23_016008,,,
3,CP075492.1,15964297,15965037,+,protein_coding,I4U23_016009,,,
3,CP075492.1,15965450,15966277,+,protein_coding,I4U23_016010,,,
3,CP075492.1,15967791,15968171,-,protein_coding,I4U23_016011,,,
3,CP075492.1,15968485,15968679,+,protein_coding,I4U23_016012,,,
3,CP075492.1,15970223,15971342,+,protein_coding,I4U23_016013,,,
3,CP075492.1,15975119,15976459,+,protein_coding,I4U23_016014,,,
3,CP075492.1,15978890,15981220,+,protein_coding,I4U23_016015,,,
3,CP075492.1,15981350,15981700,+,protein_coding,I4U23_016016,,,
3,CP075492.1,15981853,15983131,-,protein_coding,I4U23_016017,,,
3,CP075492.1,15983585,15985121,-,protein_coding,I4U23_016018,,,
3,CP075492.1,15989745,15990821,+,protein_coding,I4U23_016019,,,
3,CP075492.1,15998106,15999985,-,protein_coding,I4U23_016020,,,
3,CP075492.1,16002357,16003493,+,protein_coding,I4U23_016021,,,
3,CP075492.1,16003921,16004127,+,protein_coding,I4U23_016022,,,
3,CP075492.1,16004298,16006280,-,protein_coding,I4U23_016023,,,
3,CP075492.1,16008133,16008686,-,protein_coding,I4U23_016024,,,
3,CP075492.1,16008873,16010094,-,protein_coding,I4U23_016025,,,
3,CP075492.1,16010505,16011799,-,protein_coding,I4U23_016026,,,
3,CP075492.1,16012744,16017624,+,protein_coding,I4U23_016027,,,
3,CP075492.1,16018578,16019927,-,protein_coding,I4U23_016028,,,
3,CP075492.1,16020626,16021842,-,protein_coding,I4U23_016029,,,
3,CP075492.1,16023305,16023484,-,protein_coding,I4U23_016030,,,
3,CP075492.1,16026633,16027932,+,protein_coding,I4U23_016031,,,
3,CP075492.1,16030198,16030776,-,protein_coding,I4U23_016032,,,
3,CP075492.1,16032248,16033094,+,protein_coding,I4U23_016033,,,
3,CP075492.1,16033522,16035177,-,protein_coding,I4U23_016034,,,
3,CP075492.1,16036537,16037886,-,protein_coding,I4U23_016035,,,
3,CP075492.1,16038577,16042255,-,protein_coding,I4U23_016036,,,
3,CP075492.1,16043450,16044391,-,protein_coding,I4U23_016037,,,
3,CP075492.1,16045248,16045677,+,protein_coding,I4U23_016038,,,
3,CP075492.1,16045850,16046931,+,protein_coding,I4U23_016039,,,
3,CP075492.1,16047118,16048196,-,protein_coding,I4U23_016040,,,
3,CP075492.1,16052410,16053883,-,protein_coding,I4U23_016041,,,
3,CP075492.1,16056283,16057934,+,protein_coding,I4U23_016042,,,
3,CP075492.1,16061888,16062583,-,protein_coding,I4U23_016043,,,
3,CP075492.1,16064175,16065208,-,protein_coding,I4U23_016044,,,
3,CP075492.1,16068057,16069963,-,protein_coding,I4U23_016045,,,
3,CP075492.1,16071606,16072265,-,protein_coding,I4U23_016046,,,
3,CP075492.1,16073051,16075303,-,protein_coding,I4U23_016047,,,
3,CP075492.1,16075410,16076645,-,protein_coding,I4U23_016048,,,
3,CP075492.1,16080242,16081913,+,protein_coding,I4U23_016049,,,
3,CP075492.1,16084461,16084943,-,protein_coding,I4U23_016050,,,
3,CP075492.1,16085399,16086448,-,protein_coding,I4U23_016051,,,
3,CP075492.1,16086705,16088865,-,protein_coding,I4U23_016052,,,
3,CP075492.1,16092155,16097637,+,protein_coding,I4U23_016053,,,
3,CP075492.1,16099804,16102447,+,protein_coding,I4U23_016054,,,
3,CP075492.1,16102521,16103209,+,protein_coding,I4U23_016055,,,
3,CP075492.1,16103828,16105902,+,protein_coding,I4U23_016056,,,
3,CP075492.1,16109105,16110508,-,protein_coding,I4U23_016057,,,
3,CP075492.1,16111155,16111952,+,protein_coding,I4U23_016058,,,
3,CP075492.1,16113113,16115418,-,protein_coding,I4U23_016059,,,
3,CP075492.1,16118094,16119071,+,protein_coding,I4U23_016060,,,
3,CP075492.1,16119177,16123425,-,protein_coding,I4U23_016061,,,
3,CP075492.1,16123973,16125071,+,protein_coding,I4U23_016062,,,
3,CP075492.1,16125174,16126938,+,protein_coding,I4U23_016063,,,
3,CP075492.1,16126959,16128176,+,protein_coding,I4U23_016064,,,
3,CP075492.1,16131416,16131877,-,protein_coding,I4U23_016065,,,
3,CP075492.1,16132787,16133176,-,protein_coding,I4U23_016066,,,
3,CP075492.1,16133833,16134063,+,protein_coding,I4U23_016067,,,
3,CP075492.1,16135043,16139679,+,protein_coding,I4U23_016068,,,
3,CP075492.1,16140339,16143524,-,protein_coding,I4U23_016069,,,
3,CP075492.1,16152042,16153583,+,protein_coding,I4U23_016070,,,
3,CP075492.1,16158837,16166101,+,protein_coding,I4U23_016071,,,
3,CP075492.1,16166982,16167616,+,protein_coding,I4U23_016072,,,
3,CP075492.1,16167640,16169368,-,protein_coding,I4U23_016073,,,
3,CP075492.1,16169984,16171781,+,protein_coding,I4U23_016074,,,
3,CP075492.1,16172375,16174262,+,protein_coding,I4U23_016075,,,
3,CP075492.1,16174271,16175204,-,protein_coding,I4U23_016076,,,
3,CP075492.1,16181776,16183340,+,protein_coding,I4U23_016077,,,
3,CP075492.1,16183877,16185684,+,protein_coding,I4U23_016078,,,
3,CP075492.1,16185709,16188096,+,protein_coding,I4U23_016079,,,
3,CP075492.1,16188404,16189739,+,protein_coding,I4U23_016080,,,
3,CP075492.1,16190561,16191871,-,protein_coding,I4U23_016081,,,
3,CP075492.1,16192279,16192731,+,protein_coding,I4U23_016082,,,
3,CP075492.1,16193538,16198641,+,protein_coding,I4U23_016083,,,
3,CP075492.1,16199054,16201099,-,protein_coding,I4U23_016084,,,
3,CP075492.1,16201530,16201904,+,protein_coding,I4U23_016085,,,
3,CP075492.1,16202315,16203286,+,protein_coding,I4U23_016086,,,
3,CP075492.1,16204198,16205880,-,protein_coding,I4U23_016087,,,
3,CP075492.1,16205988,16206557,-,protein_coding,I4U23_016088,,,
3,CP075492.1,16207125,16208655,-,protein_coding,I4U23_016089,,,
3,CP075492.1,16211877,16214558,+,protein_coding,I4U23_016090,,,
3,CP075492.1,16215860,16219910,-,protein_coding,I4U23_016091,,,
3,CP075492.1,16223013,16223816,+,protein_coding,I4U23_016092,,,
3,CP075492.1,16224760,16225505,+,protein_coding,I4U23_016093,,,
3,CP075492.1,16225688,16227356,-,protein_coding,I4U23_016094,,,
3,CP075492.1,16230591,16232313,+,protein_coding,I4U23_016095,,,
3,CP075492.1,16234593,16236180,-,protein_coding,I4U23_016096,,,
3,CP075492.1,16237550,16242066,+,protein_coding,I4U23_016097,,,
3,CP075492.1,16244469,16245212,+,protein_coding,I4U23_016098,,,
3,CP075492.1,16246136,16246903,+,protein_coding,I4U23_016099,,,
3,CP075492.1,16247161,16247939,-,protein_coding,I4U23_016100,,,
3,CP075492.1,16248461,16249138,+,protein_coding,I4U23_016101,,,
3,CP075492.1,16255140,16255493,+,protein_coding,I4U23_016102,,,
3,CP075492.1,16257999,16259440,+,protein_coding,I4U23_016103,,,
3,CP075492.1,16260193,16261076,-,protein_coding,I4U23_016104,,,
3,CP075492.1,16268599,16269087,+,protein_coding,I4U23_016105,,,
3,CP075492.1,16273869,16275173,-,protein_coding,I4U23_016106,,,
3,CP075492.1,16275965,16277068,+,protein_coding,I4U23_016107,,,
3,CP075492.1,16278883,16279116,-,protein_coding,I4U23_016108,,,
3,CP075492.1,16287974,16288844,+,protein_coding,I4U23_016109,,,
3,CP075492.1,16290194,16292864,+,protein_coding,I4U23_016110,,,
3,CP075492.1,16294005,16294854,-,protein_coding,I4U23_016111,,,
3,CP075492.1,16296023,16296305,+,protein_coding,I4U23_016112,,,
3,CP075492.1,16300013,16300222,+,protein_coding,I4U23_016113,,,
3,CP075492.1,16304061,16305090,+,protein_coding,I4U23_016114,,,
3,CP075492.1,16305866,16307165,+,protein_coding,I4U23_016115,,,
3,CP075492.1,16307333,16307602,-,protein_coding,I4U23_016116,,,
3,CP075492.1,16311139,16311992,+,protein_coding,I4U23_016117,,,
3,CP075492.1,16313015,16313944,-,protein_coding,I4U23_016118,,,
3,CP075492.1,16315240,16315804,-,protein_coding,I4U23_016119,,,
3,CP075492.1,16317114,16319622,-,protein_coding,I4U23_016120,,,
3,CP075492.1,16324706,16333472,-,protein_coding,I4U23_016121,,,
3,CP075492.1,16336345,16338038,-,protein_coding,I4U23_016122,,,
3,CP075492.1,16339382,16340449,+,protein_coding,I4U23_016123,,,
3,CP075492.1,16346622,16347872,+,protein_coding,I4U23_016124,,,
3,CP075492.1,16354413,16359460,+,protein_coding,I4U23_016125,,,
3,CP075492.1,16361167,16362297,+,protein_coding,I4U23_016126,,,
3,CP075492.1,16363115,16363718,-,protein_coding,I4U23_016127,,,
3,CP075492.1,16364348,16365109,-,protein_coding,I4U23_016128,,,
3,CP075492.1,16366169,16367309,-,protein_coding,I4U23_016129,,,
3,CP075492.1,16368342,16369664,-,protein_coding,I4U23_016130,,,
3,CP075492.1,16375462,16378152,-,protein_coding,I4U23_016131,,,
3,CP075492.1,16378869,16381483,-,protein_coding,I4U23_016132,,,
3,CP075492.1,16383752,16385234,-,protein_coding,I4U23_016133,,,
3,CP075492.1,16388679,16393118,+,protein_coding,I4U23_016134,,,
3,CP075492.1,16396113,16398268,+,protein_coding,I4U23_016135,,,
3,CP075492.1,16400256,16400746,+,protein_coding,I4U23_016136,,,
3,CP075492.1,16405451,16408707,+,protein_coding,I4U23_016137,,,
3,CP075492.1,16409223,16410074,-,protein_coding,I4U23_016138,,,
3,CP075492.1,16411355,16413677,-,protein_coding,I4U23_016139,,,
3,CP075492.1,16414029,16415606,-,protein_coding,I4U23_016140,,,
3,CP075492.1,16416906,16418152,+,protein_coding,I4U23_016141,,,
3,CP075492.1,16418359,16419712,-,protein_coding,I4U23_016142,,,
3,CP075492.1,16420564,16425680,-,protein_coding,I4U23_016143,,,
3,CP075492.1,16426273,16439287,+,protein_coding,I4U23_016144,,,
3,CP075492.1,16448084,16448476,-,protein_coding,I4U23_016145,,,
3,CP075492.1,16450474,16451239,+,protein_coding,I4U23_016146,,,
3,CP075492.1,16451596,16453130,-,protein_coding,I4U23_016147,,,
3,CP075492.1,16455121,16455896,+,protein_coding,I4U23_016148,,,
3,CP075492.1,16456747,16457506,+,protein_coding,I4U23_016149,,,
3,CP075492.1,16461617,16463353,+,protein_coding,I4U23_016150,,,
3,CP075492.1,16464136,16474372,-,protein_coding,I4U23_016151,,,
3,CP075492.1,16476127,16476707,+,protein_coding,I4U23_016152,,,
3,CP075492.1,16476910,16477645,-,protein_coding,I4U23_016153,,,
3,CP075492.1,16482513,16485987,+,protein_coding,I4U23_016154,,,
3,CP075492.1,16486343,16487697,+,protein_coding,I4U23_016155,,,
3,CP075492.1,16490427,16491992,+,protein_coding,I4U23_016156,,,
3,CP075492.1,16500092,16509078,-,protein_coding,I4U23_016157,,,
3,CP075492.1,16510132,16510365,-,protein_coding,I4U23_016158,,,
3,CP075492.1,16511011,16511568,+,protein_coding,I4U23_016159,,,
3,CP075492.1,16511742,16512104,+,protein_coding,I4U23_016160,,,
3,CP075492.1,16512365,16512903,-,protein_coding,I4U23_016161,,,
3,CP075492.1,16513953,16514393,-,protein_coding,I4U23_016162,,,
3,CP075492.1,16515884,16517331,-,protein_coding,I4U23_016163,,,
3,CP075492.1,16517889,16522379,+,protein_coding,I4U23_016164,,,
3,CP075492.1,16522764,16523135,+,protein_coding,I4U23_016165,,,
3,CP075492.1,16524534,16529162,+,protein_coding,I4U23_016166,,,
3,CP075492.1,16531066,16531909,-,protein_coding,I4U23_016167,,,
3,CP075492.1,16532774,16535665,-,protein_coding,I4U23_016168,,,
3,CP075492.1,16535780,16538909,+,protein_coding,I4U23_016169,,,
3,CP075492.1,16539058,16540375,-,protein_coding,I4U23_016170,,,
3,CP075492.1,16543147,16545660,-,protein_coding,I4U23_016171,,,
3,CP075492.1,16546249,16546407,+,protein_coding,I4U23_016172,,,
3,CP075492.1,16548030,16548872,-,protein_coding,I4U23_016173,,,
3,CP075492.1,16554175,16558867,+,protein_coding,I4U23_016174,,,
3,CP075492.1,16560848,16562542,-,protein_coding,I4U23_016175,,,
